0.32941177	0.2392157	0.23529413	0.30980396	0.34901962	0.427451	0.4745098	0.44705886	0.45490196	0.4745098	0.49411765	0.63529414	0.7529412	0.8509804	0.8980392	0.9098039	0.9215687	0.9098039	0.8509804	0.8117647	0.7176471	0.58431375	0.30588236	0.13333334	0.13333334	0.13333334	0.09019608	0.09019608	0.20392159	0.34901962	0.7490196	0.9372549	0.9725491	0.9803922	0.9843137	0.9882353	0.9803922	0.94509804	0.84313726	0.50980395	0.3647059	0.30980396	0.29411766	0.24313727	0.2	0.20784314	0.21960784	0.21568629	0.21568629	0.23137255	0.23137255	0.2	0.2392157	0.24313727	0.29019612	0.5294118	0.63137263	0.54901963	0.3921569	0.16862746	0.09411765	0.058823533	0.043137256	0.09019608	0.4	0.62352943	0.7607843	0.8392157	0.85882354	0.8862745	0.94117653	0.9686274	0.9764706	0.9764706	0.9647059	0.9176471	0.8509804	0.79607844	0.6196079	0.48627454	0.44705886	0.38431373	0.32941177	0.3137255	0.35686275	0.35686275	0.54901963	0.7882353	0.8941177	0.8941177	0.8666667	0.80784315	0.6196079	0.38431373	0.2784314	0.18039216	0.16862746	0.22352943	0.3254902	0.42352942
0.3137255	0.25882354	0.27058825	0.34117648	0.43137258	0.4784314	0.48235294	0.4627451	0.4666667	0.427451	0.39607844	0.49411765	0.63529414	0.8352941	0.8941177	0.9215687	0.9372549	0.9372549	0.9254902	0.9176471	0.84313726	0.5529412	0.21960784	0.18039216	0.17647058	0.16078432	0.03529412	0.078431375	0.15686275	0.2509804	0.41176474	0.6862745	0.8	0.8666667	0.8941177	0.890196	0.81568635	0.6862745	0.49803925	0.2784314	0.21176471	0.18431373	0.2	0.23137255	0.16862746	0.16078432	0.2	0.25882354	0.29803923	0.3137255	0.34509805	0.34117648	0.3019608	0.25882354	0.41568628	0.6862745	0.8235295	0.8235295	0.7137255	0.23529413	0.0627451	0.050980397	0.09411765	0.39607844	0.7529412	0.7607843	0.7411765	0.7411765	0.63529414	0.49411765	0.5058824	0.6549019	0.90588236	0.9686274	0.9764706	0.9529412	0.9372549	0.890196	0.70980394	0.50980395	0.49411765	0.4392157	0.22745098	0.19607845	0.25490198	0.3333333	0.47058827	0.6509804	0.8235295	0.84313726	0.78039217	0.63529414	0.4	0.21960784	0.1882353	0.19607845	0.2509804	0.38823533	0.4745098	0.58039224
0.29019612	0.28235295	0.32941177	0.44313726	0.4745098	0.5137255	0.68235296	0.63529414	0.5019608	0.427451	0.40392157	0.40392157	0.5137255	0.7176471	0.8392157	0.90196085	0.9254902	0.9294117	0.9176471	0.90588236	0.8117647	0.68235296	0.3764706	0.28235295	0.28235295	0.16862746	0.078431375	0.11372549	0.16862746	0.21568629	0.3019608	0.3647059	0.40392157	0.4392157	0.43137258	0.372549	0.28627452	0.20392159	0.14901961	0.1254902	0.16862746	0.25490198	0.30980396	0.36862746	0.39607844	0.34509805	0.31764707	0.32156864	0.29803923	0.3333333	0.372549	0.44705886	0.427451	0.39607844	0.56078434	0.7647059	0.9098039	0.9137255	0.8	0.2509804	0.11372549	0.14117648	0.21960784	0.57254905	0.7254902	0.72156864	0.58431375	0.4745098	0.27058825	0.11372549	0.07450981	0.14117648	0.52156866	0.9098039	0.9607844	0.9607844	0.9529412	0.9254902	0.7921569	0.53333336	0.5294118	0.5137255	0.3372549	0.22745098	0.21960784	0.29803923	0.43529412	0.5137255	0.59215695	0.60784316	0.5019608	0.36862746	0.22745098	0.18039216	0.2	0.27450982	0.38431373	0.6	0.67058825	0.6666666
0.29803923	0.30980396	0.45490196	0.56078434	0.59215695	0.6509804	0.81568635	0.7882353	0.67058825	0.5529412	0.4627451	0.44313726	0.4627451	0.5568628	0.6784314	0.8352941	0.90196085	0.9294117	0.9294117	0.8745098	0.8	0.75686276	0.6509804	0.5529412	0.41568628	0.3647059	0.38431373	0.40784317	0.38823533	0.34901962	0.3372549	0.3254902	0.3333333	0.3137255	0.29019612	0.2509804	0.21176471	0.13725491	0.10980392	0.16078432	0.3372549	0.5294118	0.627451	0.7137255	0.7294118	0.6156863	0.5019608	0.372549	0.3333333	0.3764706	0.43529412	0.5058824	0.54509807	0.5058824	0.5882353	0.6666666	0.87058824	0.87058824	0.69803923	0.27450982	0.20784314	0.19607845	0.26666668	0.50980395	0.4784314	0.3254902	0.25490198	0.16862746	0.08627451	0.05490196	0.043137256	0.078431375	0.40392157	0.8745098	0.9568628	0.9725491	0.9490196	0.90588236	0.7921569	0.6196079	0.7058823	0.7019608	0.4784314	0.32941177	0.24705882	0.24313727	0.26666668	0.29803923	0.372549	0.35686275	0.34117648	0.29411766	0.21568629	0.24705882	0.38039216	0.43529412	0.6039216	0.7137255	0.7254902	0.72156864
0.31764707	0.3137255	0.44313726	0.56078434	0.6627451	0.77254903	0.9176471	0.9333334	0.85882354	0.69803923	0.52156866	0.427451	0.43137258	0.45882356	0.58039224	0.7254902	0.854902	0.9254902	0.9254902	0.9137255	0.87058824	0.86274517	0.87058824	0.83137256	0.63137263	0.6039216	0.6509804	0.6666666	0.62352943	0.5764706	0.59215695	0.6196079	0.63529414	0.6	0.56078434	0.5254902	0.4745098	0.36078432	0.3254902	0.50980395	0.7058823	0.8039216	0.8392157	0.8509804	0.83137256	0.7411765	0.6784314	0.49803925	0.43137258	0.35686275	0.3372549	0.45490196	0.58039224	0.5411765	0.5176471	0.50980395	0.6666666	0.63529414	0.372549	0.22352943	0.23137255	0.23529413	0.23529413	0.2784314	0.32156864	0.19607845	0.1254902	0.0627451	0.05490196	0.050980397	0.050980397	0.2	0.57254905	0.9333334	0.9843137	0.9725491	0.94117653	0.8509804	0.80784315	0.7843138	0.8117647	0.78039217	0.6156863	0.4901961	0.32156864	0.23529413	0.23529413	0.24705882	0.372549	0.38823533	0.28235295	0.29411766	0.34509805	0.41568628	0.5019608	0.64705884	0.7176471	0.7372549	0.72156864	0.745098
0.34901962	0.31764707	0.40392157	0.5294118	0.6549019	0.76862746	0.90588236	0.9294117	0.9176471	0.827451	0.5882353	0.48627454	0.427451	0.48627454	0.57254905	0.6196079	0.7372549	0.84705883	0.890196	0.9254902	0.9215687	0.9294117	0.94117653	0.9215687	0.81568635	0.7843138	0.7843138	0.7921569	0.7843138	0.7647059	0.8	0.81960785	0.84313726	0.854902	0.8509804	0.8117647	0.7411765	0.6117647	0.6117647	0.7411765	0.83137256	0.8666667	0.8509804	0.83137256	0.81568635	0.76862746	0.7019608	0.47058827	0.40784317	0.25490198	0.16078432	0.21960784	0.38431373	0.41960785	0.3764706	0.34509805	0.3764706	0.35294116	0.26666668	0.23529413	0.21176471	0.19215687	0.16470589	0.18431373	0.21176471	0.15686275	0.121568635	0.09411765	0.078431375	0.08235294	0.18431373	0.59607846	0.8941177	0.9843137	0.9882353	0.9647059	0.890196	0.8039216	0.7882353	0.77254903	0.76862746	0.7019608	0.58431375	0.41176474	0.24705882	0.2	0.2509804	0.3921569	0.45882356	0.427451	0.31764707	0.3333333	0.41960785	0.5294118	0.627451	0.69411767	0.70980394	0.69411767	0.77647066	0.7882353
0.372549	0.31764707	0.31764707	0.39607844	0.5137255	0.6431373	0.81960785	0.890196	0.90588236	0.84705883	0.64705884	0.6039216	0.5058824	0.48235294	0.49803925	0.50980395	0.63137263	0.7058823	0.7372549	0.8352941	0.8666667	0.9098039	0.94509804	0.9294117	0.8862745	0.86274517	0.8392157	0.882353	0.882353	0.8941177	0.90588236	0.8784314	0.85882354	0.8784314	0.8745098	0.86274517	0.83137256	0.77254903	0.76862746	0.81568635	0.8666667	0.890196	0.9254902	0.90588236	0.85882354	0.86274517	0.79607844	0.54509807	0.39607844	0.25882354	0.14901961	0.1254902	0.17254902	0.29019612	0.30588236	0.28235295	0.25490198	0.2784314	0.3764706	0.45882356	0.4666667	0.427451	0.48627454	0.5529412	0.38823533	0.2627451	0.23529413	0.23529413	0.29019612	0.48235294	0.59215695	0.8235295	0.9647059	0.9803922	0.9686274	0.86274517	0.7294118	0.6784314	0.69803923	0.627451	0.42352942	0.3019608	0.2392157	0.20392159	0.18431373	0.2509804	0.41960785	0.5686275	0.5372549	0.47058827	0.41960785	0.48627454	0.58039224	0.64705884	0.6745098	0.69411767	0.6784314	0.81568635	0.890196	0.890196
0.41568628	0.34901962	0.30980396	0.30588236	0.3921569	0.45098042	0.56078434	0.7137255	0.75686276	0.6862745	0.5764706	0.60784316	0.5176471	0.41176474	0.38823533	0.35686275	0.4627451	0.5254902	0.427451	0.41568628	0.5176471	0.64705884	0.7294118	0.7921569	0.81960785	0.8117647	0.81568635	0.86274517	0.8980392	0.90196085	0.9098039	0.90196085	0.8980392	0.8941177	0.87058824	0.84313726	0.827451	0.81568635	0.79607844	0.8235295	0.85882354	0.8941177	0.94117653	0.8117647	0.70980394	0.7529412	0.854902	0.78039217	0.54901963	0.41568628	0.2784314	0.14901961	0.13333334	0.1882353	0.20392159	0.2509804	0.27450982	0.35686275	0.63137263	0.7647059	0.77647066	0.7176471	0.63921577	0.63137263	0.5882353	0.58431375	0.6509804	0.7607843	0.86274517	0.85882354	0.8392157	0.84705883	0.9294117	0.882353	0.7490196	0.7019608	0.6117647	0.54901963	0.50980395	0.38039216	0.27058825	0.24705882	0.22745098	0.20784314	0.22352943	0.3333333	0.54509807	0.5294118	0.50980395	0.43137258	0.5019608	0.627451	0.69411767	0.7411765	0.75686276	0.75686276	0.8235295	0.8862745	0.9137255	0.8980392
0.45882356	0.39607844	0.34901962	0.3019608	0.29803923	0.31764707	0.36862746	0.43137258	0.4666667	0.48235294	0.4666667	0.4666667	0.38823533	0.3333333	0.27450982	0.21960784	0.21568629	0.2	0.17647058	0.14901961	0.14509806	0.17254902	0.23137255	0.41568628	0.5058824	0.48627454	0.49411765	0.50980395	0.6156863	0.6901961	0.7490196	0.79607844	0.8039216	0.7529412	0.7019608	0.67058825	0.6196079	0.64705884	0.69411767	0.7647059	0.827451	0.8941177	0.9254902	0.7647059	0.69411767	0.6745098	0.7137255	0.7921569	0.7254902	0.5411765	0.4666667	0.3137255	0.19607845	0.16862746	0.1882353	0.22352943	0.25882354	0.35294116	0.6549019	0.78039217	0.77647066	0.67058825	0.58039224	0.50980395	0.5882353	0.6862745	0.7411765	0.77647066	0.81568635	0.83137256	0.83137256	0.79607844	0.7411765	0.67058825	0.6431373	0.58431375	0.5019608	0.4392157	0.38823533	0.3019608	0.28627452	0.3372549	0.36078432	0.36078432	0.3254902	0.30980396	0.41960785	0.45098042	0.43137258	0.45882356	0.5647059	0.67058825	0.745098	0.7647059	0.7843138	0.7843138	0.84313726	0.8862745	0.8980392	0.8392157
0.4901961	0.44313726	0.3921569	0.34117648	0.29019612	0.24705882	0.25490198	0.28235295	0.32156864	0.3333333	0.31764707	0.29411766	0.3137255	0.29411766	0.25490198	0.17254902	0.14901961	0.15294118	0.14901961	0.16470589	0.21176471	0.30588236	0.29411766	0.31764707	0.28235295	0.20392159	0.16862746	0.14509806	0.17254902	0.27058825	0.38431373	0.48235294	0.49411765	0.44313726	0.4627451	0.43137258	0.34117648	0.45490196	0.62352943	0.70980394	0.79607844	0.827451	0.8666667	0.77647066	0.6901961	0.6627451	0.627451	0.79607844	0.7529412	0.63529414	0.5411765	0.4666667	0.32941177	0.26666668	0.23529413	0.15686275	0.1254902	0.14509806	0.4392157	0.65882355	0.6784314	0.5764706	0.47058827	0.36078432	0.32941177	0.5254902	0.6549019	0.7137255	0.75686276	0.77254903	0.7529412	0.7137255	0.6509804	0.6156863	0.49411765	0.39607844	0.36078432	0.30588236	0.28235295	0.35294116	0.5294118	0.5529412	0.4627451	0.3921569	0.34901962	0.3019608	0.34117648	0.36862746	0.41176474	0.4666667	0.5647059	0.67058825	0.7176471	0.7529412	0.75686276	0.7647059	0.7843138	0.80784315	0.8	0.7490196
0.49803925	0.48235294	0.41960785	0.3372549	0.28627452	0.26666668	0.28627452	0.3372549	0.35294116	0.34901962	0.3137255	0.2509804	0.27058825	0.2509804	0.2392157	0.21568629	0.1882353	0.25882354	0.34901962	0.38039216	0.4	0.4	0.41960785	0.49411765	0.4392157	0.24313727	0.18039216	0.14901961	0.15294118	0.18039216	0.21960784	0.2509804	0.2627451	0.27058825	0.26666668	0.18431373	0.15294118	0.26666668	0.49803925	0.60784316	0.6784314	0.69803923	0.76862746	0.8745098	0.7647059	0.6862745	0.7529412	0.8666667	0.78039217	0.69411767	0.59215695	0.4901961	0.35686275	0.3372549	0.3019608	0.14509806	0.10196079	0.11764707	0.20784314	0.4	0.4666667	0.43137258	0.38431373	0.30588236	0.32156864	0.43529412	0.5254902	0.6039216	0.6509804	0.6509804	0.63921577	0.63529414	0.59215695	0.5372549	0.31764707	0.26666668	0.2784314	0.3019608	0.34901962	0.50980395	0.6784314	0.6431373	0.5137255	0.5058824	0.45098042	0.30588236	0.30980396	0.38431373	0.42352942	0.4745098	0.44313726	0.43529412	0.4745098	0.6117647	0.6745098	0.6862745	0.7176471	0.7490196	0.7372549	0.7176471
0.5019608	0.45098042	0.38039216	0.34901962	0.3333333	0.35686275	0.40392157	0.44705886	0.4784314	0.47058827	0.38431373	0.29411766	0.28235295	0.29803923	0.3647059	0.35686275	0.32941177	0.36862746	0.41568628	0.40784317	0.43137258	0.4745098	0.59607846	0.62352943	0.47058827	0.31764707	0.3019608	0.30980396	0.3137255	0.29411766	0.30588236	0.29803923	0.29019612	0.24705882	0.15294118	0.098039225	0.098039225	0.17647058	0.34901962	0.5137255	0.6039216	0.6862745	0.78039217	0.90588236	0.9137255	0.90196085	0.94509804	0.9372549	0.8039216	0.7058823	0.65882355	0.45098042	0.3764706	0.3137255	0.21960784	0.14117648	0.14901961	0.2	0.27058825	0.30588236	0.3019608	0.34117648	0.3333333	0.34117648	0.36078432	0.38039216	0.3921569	0.40784317	0.43529412	0.45882356	0.4666667	0.4745098	0.45098042	0.32156864	0.21568629	0.22352943	0.31764707	0.41568628	0.7019608	0.81568635	0.85882354	0.81568635	0.65882355	0.5764706	0.4392157	0.27058825	0.29411766	0.3647059	0.40392157	0.34117648	0.23529413	0.21176471	0.24313727	0.31764707	0.5176471	0.63137263	0.65882355	0.6745098	0.6862745	0.6784314
0.4901961	0.38431373	0.3372549	0.41568628	0.45098042	0.49411765	0.60784316	0.7058823	0.7254902	0.7019608	0.63529414	0.54901963	0.53333336	0.54509807	0.5176471	0.45098042	0.41568628	0.38823533	0.372549	0.3333333	0.372549	0.48235294	0.6627451	0.6627451	0.4666667	0.427451	0.4784314	0.48235294	0.48627454	0.48235294	0.4784314	0.44313726	0.34509805	0.2627451	0.14509806	0.078431375	0.06666667	0.09411765	0.23529413	0.40784317	0.5764706	0.7529412	0.85882354	0.9254902	0.9607844	0.9725491	0.9686274	0.9372549	0.83137256	0.72156864	0.6	0.4	0.34901962	0.24313727	0.14901961	0.15686275	0.29411766	0.45098042	0.42352942	0.32941177	0.28235295	0.2784314	0.27450982	0.32156864	0.35294116	0.32156864	0.32156864	0.3137255	0.32156864	0.35294116	0.38039216	0.38039216	0.32941177	0.23137255	0.21960784	0.3137255	0.41960785	0.70980394	0.8666667	0.8666667	0.8745098	0.8509804	0.745098	0.62352943	0.41568628	0.2627451	0.25490198	0.25882354	0.2	0.19607845	0.19607845	0.22352943	0.19607845	0.20784314	0.3019608	0.45098042	0.5647059	0.59607846	0.6039216	0.627451
